<<<<<<< HEAD
Country Code,Year,City,Country Name,Temp_AvgTemperature,City_Longitude,City_Latitude,City_Population,City_Land_Area,City_HDI,City_GINI,City_Overall Score (GDP),City_Property Rights,City_Government Integrity,City_Judicial Effectiveness,City_Tax Burden,City_Government Spending,City_Fiscal Health,City_Business Freedom,City_Labor Freedom,City_Monetary Freedom,City_Trade Freedom,City_Investment Freedom,City_Financial Freedom
USA,2017,Jacksonville,US,69.86547945205481,,,,,,,,,,,,,,,,,,,
USA,2018,Jacksonville,US,69.02849315068494,,,,,,,,,,,,,,,,,,,
USA,2012,Juneau,US,40.34344262295082,,,,,,,,,,,,,,,,,,,
USA,2013,Juneau,US,42.59863013698628,,,,,,,,,,,,,,,,,,,
USA,2014,Juneau,US,43.28164383561647,,,,,,,,,,,,,,,,,,,
USA,2015,Juneau,US,44.70136986301368,,,,,,,,,,,,,,,,,,,
USA,2016,Juneau,US,44.9193989071038,,,,,,,,,,,,,,,,,,,
USA,2017,Juneau,US,41.741369863013716,,,,,,,,,,,,,,,,,,,
USA,2018,Juneau,US,43.13150684931508,,,,,,,,,,,,,,,,,,,
USA,2012,Kansas City,US,58.80027322404372,,,,,,,,,,,,,,,,,,,
USA,2013,Kansas City,US,53.15506849315067,,,,,,,,,,,,,,,,,,,
USA,2014,Kansas City,US,52.98876712328772,,,,,,,,,,,,,,,,,,,
USA,2015,Kansas City,US,55.86520547945202,,,,,,,,,,,,,,,,,,,
USA,2016,Kansas City,US,57.252459016393445,,,,,,,,,,,,,,,,,,,
USA,2017,Kansas City,US,56.595890410958916,,,,,,,,,,,,,,,,,,,
USA,2018,Kansas City,US,54.62438356164382,,,,,,,,,,,,,,,,,,,
USA,2012,Knoxville,US,61.14836065573773,,,,,,,,,,,,,,,,,,,
USA,2013,Knoxville,US,58.31917808219181,,,,,,,,,,,,,,,,,,,
USA,2014,Knoxville,US,57.69808219178086,,,,,,,,,,,,,,,,,,,
USA,2015,Knoxville,US,60.19150684931508,,,,,,,,,,,,,,,,,,,
USA,2016,Knoxville,US,61.41721311475409,,,,,,,,,,,,,,,,,,,
USA,2017,Knoxville,US,60.88246575342468,,,,,,,,,,,,,,,,,,,
USA,2018,Knoxville,US,59.75041095890414,,,,,,,,,,,,,,,,,,,
USA,2012,Lake Charles,US,70.4295081967213,,,,,,,,,,,,,,,,,,,
USA,2013,Lake Charles,US,67.9980821917808,,,,,,,,,,,,,,,,,,,
USA,2014,Lake Charles,US,66.7454794520548,,,,,,,,,,,,,,,,,,,
USA,2015,Lake Charles,US,69.17506849315065,,,,,,,,,,,,,,,,,,,
USA,2016,Lake Charles,US,69.69016393442622,,,,,,,,,,,,,,,,,,,
USA,2017,Lake Charles,US,70.26465753424657,,,,,,,,,,,,,,,,,,,
USA,2018,Lake Charles,US,69.75342465753428,,,,,,,,,,,,,,,,,,,
USA,2012,Lansing,US,51.76147540983609,,,,,,,,,,,,,,,,,,,
USA,2013,Lansing,US,47.77643835616443,,,,,,,,,,,,,,,,,,,
USA,2014,Lansing,US,45.94684931506849,,,,,,,,,,,,,,,,,,,
USA,2015,Lansing,US,48.845205479452034,,,,,,,,,,,,,,,,,,,
USA,2016,Lansing,US,50.80027322404371,,,,,,,,,,,,,,,,,,,
USA,2017,Lansing,US,50.42986301369861,,,,,,,,,,,,,,,,,,,
USA,2018,Lansing,US,48.924383561643836,,,,,,,,,,,,,,,,,,,
USA,2012,Las Vegas,US,71.39836065573776,,,,,,,,,,,,,,,,,,,
USA,2013,Las Vegas,US,70.00794520547943,,,,,,,,,,,,,,,,,,,
USA,2014,Las Vegas,US,72.29013698630133,,,,,,,,,,,,,,,,,,,
USA,2015,Las Vegas,US,72.06493150684938,,,,,,,,,,,,,,,,,,,
USA,2016,Las Vegas,US,71.96174863387981,,,,,,,,,,,,,,,,,,,
USA,2017,Las Vegas,US,72.59863013698629,,,,,,,,,,,,,,,,,,,
USA,2018,Las Vegas,US,72.4317808219178,,,,,,,,,,,,,,,,,,,
USA,2012,Lexington,US,57.53114754098359,,,,,,,,,,,,,,,,,,,
USA,2013,Lexington,US,55.266301369862994,,,,,,,,,,,,,,,,,,,
USA,2014,Lexington,US,54.718630136986306,,,,,,,,,,,,,,,,,,,
USA,2015,Lexington,US,56.25479452054795,,,,,,,,,,,,,,,,,,,
USA,2016,Lexington,US,57.842622950819646,,,,,,,,,,,,,,,,,,,
USA,2017,Lexington,US,57.893150684931406,,,,,,,,,,,,,,,,,,,
USA,2018,Lexington,US,56.88465753424662,,,,,,,,,,,,,,,,,,,
USA,2012,Lincoln,US,55.085519125683106,,,,,,,,,,,,,,,,,,,
USA,2013,Lincoln,US,50.32739726027401,,,,,,,,,,,,,,,,,,,
USA,2014,Lincoln,US,51.35561643835608,,,,,,,,,,,,,,,,,,,
USA,2015,Lincoln,US,53.67452054794518,,,,,,,,,,,,,,,,,,,
USA,2016,Lincoln,US,55.042076502732236,,,,,,,,,,,,,,,,,,,
USA,2017,Lincoln,US,54.057534246575315,,,,,,,,,,,,,,,,,,,
USA,2018,Lincoln,US,51.461917808219184,,,,,,,,,,,,,,,,,,,
USA,2012,Little Rock,US,65.42622950819671,,,,,,,,,,,,,,,,,,,
USA,2013,Little Rock,US,61.555616438356225,,,,,,,,,,,,,,,,,,,
USA,2014,Little Rock,US,60.85342465753422,,,,,,,,,,,,,,,,,,,
USA,2015,Little Rock,US,63.70630136986299,,,,,,,,,,,,,,,,,,,
USA,2016,Little Rock,US,64.72459016393448,,,,,,,,,,,,,,,,,,,
USA,2017,Little Rock,US,63.23589041095884,,,,,,,,,,,,,,,,,,,
USA,2018,Little Rock,US,61.809315068493106,,,,,,,,,,,,,,,,,,,
USA,2012,Los Angeles,US,62.709836065573725,,,,,,,,,,,,,,,,,,,
USA,2013,Los Angeles,US,63.00767123287676,,,,,,,,,,,,,,,,,,,
USA,2014,Los Angeles,US,65.28849315068494,,,,,,,,,,,,,,,,,,,
USA,2015,Los Angeles,US,64.87726027397257,,,,,,,,,,,,,,,,,,,
USA,2016,Los Angeles,US,64.1434426229508,,,,,,,,,,,,,,,,,,,
USA,2017,Los Angeles,US,64.28684931506847,,,,,,,,,,,,,,,,,,,
USA,2018,Los Angeles,US,64.46136986301369,,,,,,,,,,,,,,,,,,,
USA,2012,Louisville,US,60.70956284153003,,,,,,,,,,,,,,,,,,,
USA,2013,Louisville,US,57.29260273972606,,,,,,,,,,,,,,,,,,,
USA,2014,Louisville,US,56.56630136986303,,,,,,,,,,,,,,,,,,,
USA,2015,Louisville,US,59.16739726027399,,,,,,,,,,,,,,,,,,,
USA,2016,Louisville,US,60.318579234972646,,,,,,,,,,,,,,,,,,,
USA,2017,Louisville,US,60.393972602739765,,,,,,,,,,,,,,,,,,,
USA,2018,Louisville,US,59.14739726027395,,,,,,,,,,,,,,,,,,,
USA,2012,Lubbock,US,63.1232240437159,,,,,,,,,,,,,,,,,,,
USA,2013,Lubbock,US,60.54958904109588,,,,,,,,,,,,,,,,,,,
USA,2014,Lubbock,US,60.30794520547948,,,,,,,,,,,,,,,,,,,
USA,2015,Lubbock,US,60.804931506849314,,,,,,,,,,,,,,,,,,,
USA,2016,Lubbock,US,62.31448087431695,,,,,,,,,,,,,,,,,,,
USA,2017,Lubbock,US,62.504383561643834,,,,,,,,,,,,,,,,,,,
USA,2018,Lubbock,US,61.64684931506845,,,,,,,,,,,,,,,,,,,
USA,2012,Macon,US,65.25683060109297,,,,,,,,,,,,,,,,,,,
USA,2013,Macon,US,62.457808219178105,,,,,,,,,,,,,,,,,,,
USA,2014,Macon,US,62.118356164383556,,,,,,,,,,,,,,,,,,,
USA,2015,Macon,US,64.88547945205481,,,,,,,,,,,,,,,,,,,
USA,2016,Macon,US,65.77890410958906,,,,,,,,,,,,,,,,,,,
USA,2017,Macon,US,65.85479452054793,,,,,,,,,,,,,,,,,,,
USA,2018,Macon,US,65.16712328767123,,,,,,,,,,,,,,,,,,,
USA,2012,Madison,US,51.76721311475408,,,,,,,,,,,,,,,,,,,
USA,2013,Madison,US,46.32575342465752,,,,,,,,,,,,,,,,,,,
USA,2014,Madison,US,45.218904109589054,,,,,,,,,,,,,,,,,,,
USA,2015,Madison,US,48.76410958904111,,,,,,,,,,,,,,,,,,,
USA,2016,Madison,US,49.680054644808784,,,,,,,,,,,,,,,,,,,
USA,2017,Madison,US,48.68602739726029,,,,,,,,,,,,,,,,,,,
USA,2018,Madison,US,47.250136986301406,,,,,,,,,,,,,,,,,,,
USA,2012,Medford,US,55.34918032786888,,,,,,,,,,,,,,,,,,,
USA,2013,Medford,US,54.53890410958901,,,,,,,,,,,,,,,,,,,
USA,2014,Medford,US,58.2460273972603,,,,,,,,,,,,,,,,,,,
USA,2015,Medford,US,58.24301369863017,,,,,,,,,,,,,,,,,,,
USA,2016,Medford,US,57.4622950819672,,,,,,,,,,,,,,,,,,,
USA,2017,Medford,US,56.14849315068494,,,,,,,,,,,,,,,,,,,
USA,2018,Medford,US,56.051506849315025,,,,,,,,,,,,,,,,,,,
USA,2012,Memphis,US,65.779781420765,,,,,,,,,,,,,,,,,,,
USA,2013,Memphis,US,61.932876712328785,,,,,,,,,,,,,,,,,,,
USA,2014,Memphis,US,61.16547945205481,,,,,,,,,,,,,,,,,,,
USA,2015,Memphis,US,64.01150684931503,,,,,,,,,,,,,,,,,,,
USA,2016,Memphis,US,65.49371584699458,,,,,,,,,,,,,,,,,,,
USA,2017,Memphis,US,64.63561643835614,,,,,,,,,,,,,,,,,,,
USA,2018,Memphis,US,63.057534246575315,,,,,,,,,,,,,,,,,,,
USA,2012,Miami Beach,US,76.78387978142077,,,,,,,,,,,,,,,,,,,
USA,2013,Miami Beach,US,77.32876712328775,,,,,,,,,,,,,,,,,,,
USA,2014,Miami Beach,US,76.97287671232883,,,,,,,,,,,,,,,,,,,
USA,2015,Miami Beach,US,78.5512328767123,,,,,,,,,,,,,,,,,,,
USA,2016,Miami Beach,US,77.56120218579242,,,,,,,,,,,,,,,,,,,
USA,2017,Miami Beach,US,78.56767123287669,,,,,,,,,,,,,,,,,,,
USA,2018,Miami Beach,US,77.23287671232879,,,,,,,,,,,,,,,,,,,
USA,2012,Midland Odessa,US,66.70655737704921,,,,,,,,,,,,,,,,,,,
USA,2013,Midland Odessa,US,64.60821917808221,,,,,,,,,,,,,,,,,,,
USA,2014,Midland Odessa,US,65.09397260273975,,,,,,,,,,,,,,,,,,,
USA,2015,Midland Odessa,US,64.71753424657538,,,,,,,,,,,,,,,,,,,
USA,2016,Midland Odessa,US,66.77950819672134,,,,,,,,,,,,,,,,,,,
USA,2017,Midland Odessa,US,66.99342465753429,,,,,,,,,,,,,,,,,,,
USA,2018,Midland Odessa,US,65.99698630136987,,,,,,,,,,,,,,,,,,,
USA,2012,Milwaukee,US,51.99754098360653,,,,,,,,,,,,,,,,,,,
USA,2013,Milwaukee,US,46.9904109589041,,,,,,,,,,,,,,,,,,,
USA,2014,Milwaukee,US,45.18821917808217,,,,,,,,,,,,,,,,,,,
USA,2015,Milwaukee,US,48.75808219178082,,,,,,,,,,,,,,,,,,,
USA,2016,Milwaukee,US,50.90027322404371,,,,,,,,,,,,,,,,,,,
USA,2017,Milwaukee,US,50.63506849315074,,,,,,,,,,,,,,,,,,,
USA,2018,Milwaukee,US,49.04082191780825,,,,,,,,,,,,,,,,,,,
USA,2012,Minneapolis St. Paul,US,50.92459016393439,,,,,,,,,,,,,,,,,,,
USA,2013,Minneapolis St. Paul,US,45.48273972602738,,,,,,,,,,,,,,,,,,,
USA,2014,Minneapolis St. Paul,US,43.629589041095876,,,,,,,,,,,,,,,,,,,
USA,2015,Minneapolis St. Paul,US,48.74246575342464,,,,,,,,,,,,,,,,,,,
USA,2016,Minneapolis St. Paul,US,49.76393442622955,,,,,,,,,,,,,,,,,,,
USA,2017,Minneapolis St. Paul,US,48.690958904109614,,,,,,,,,,,,,,,,,,,
USA,2018,Minneapolis St. Paul,US,46.83945205479456,,,,,,,,,,,,,,,,,,,
USA,2012,Mobile,US,68.20081967213113,,,,,,,,,,,,,,,,,,,
USA,2013,Mobile,US,66.35479452054793,,,,,,,,,,,,,,,,,,,
USA,2014,Mobile,US,64.6989041095891,,,,,,,,,,,,,,,,,,,
USA,2015,Mobile,US,67.87506849315066,,,,,,,,,,,,,,,,,,,
USA,2016,Mobile,US,67.9341530054645,,,,,,,,,,,,,,,,,,,
USA,2017,Mobile,US,68.57287671232878,,,,,,,,,,,,,,,,,,,
USA,2018,Mobile,US,68.2005479452055,,,,,,,,,,,,,,,,,,,
USA,2012,Montgomery,US,67.0907103825136,,,,,,,,,,,,,,,,,,,
USA,2013,Montgomery,US,65.2493150684932,,,,,,,,,,,,,,,,,,,
USA,2014,Montgomery,US,64.38839779005527,,,,,,,,,,,,,,,,,,,
USA,2015,Montgomery,US,67.25068493150683,,,,,,,,,,,,,,,,,,,
USA,2016,Montgomery,US,67.80601092896178,,,,,,,,,,,,,,,,,,,
USA,2017,Montgomery,US,67.63972602739723,,,,,,,,,,,,,,,,,,,
USA,2018,Montgomery,US,66.16109589041093,,,,,,,,,,,,,,,,,,,
USA,2012,Nashville,US,62.3030054644809,,,,,,,,,,,,,,,,,,,
USA,2013,Nashville,US,59.01479452054794,,,,,,,,,,,,,,,,,,,
USA,2014,Nashville,US,58.805479452054755,,,,,,,,,,,,,,,,,,,
USA,2015,Nashville,US,61.21013698630133,,,,,,,,,,,,,,,,,,,
USA,2016,Nashville,US,62.41284153005468,,,,,,,,,,,,,,,,,,,
USA,2017,Nashville,US,62.265479452054805,,,,,,,,,,,,,,,,,,,
USA,2018,Nashville,US,61.395068493150674,,,,,,,,,,,,,,,,,,,
USA,2012,New Orleans,US,71.51885245901641,,,,,,,,,,,,,,,,,,,
USA,2013,New Orleans,US,69.10520547945198,,,,,,,,,,,,,,,,,,,
USA,2014,New Orleans,US,68.50657534246571,,,,,,,,,,,,,,,,,,,
USA,2015,New Orleans,US,71.30246575342464,,,,,,,,,,,,,,,,,,,
USA,2016,New Orleans,US,72.31830601092898,,,,,,,,,,,,,,,,,,,
USA,2017,New Orleans,US,71.08958904109589,,,,,,,,,,,,,,,,,,,
USA,2018,New Orleans,US,71.24438356164389,,,,,,,,,,,,,,,,,,,
USA,2012,New York City,US,58.06857923497273,,,,,,,,,,,,,,,,,,,
USA,2013,New York City,US,55.546027397260225,,,,,,,,,,,,,,,,,,,
USA,2014,New York City,US,54.193150684931524,,,,,,,,,,,,,,,,,,,
USA,2015,New York City,US,56.350410958904085,,,,,,,,,,,,,,,,,,,
USA,2016,New York City,US,58.26038251366124,,,,,,,,,,,,,,,,,,,
USA,2017,New York City,US,57.484383561643824,,,,,,,,,,,,,,,,,,,
USA,2018,New York City,US,56.57479452054796,,,,,,,,,,,,,,,,,,,
USA,2012,Newark,US,57.75355191256828,,,,,,,,,,,,,,,,,,,
USA,2013,Newark,US,55.29013698630138,,,,,,,,,,,,,,,,,,,
USA,2014,Newark,US,54.20383561643833,,,,,,,,,,,,,,,,,,,
USA,2015,Newark,US,56.310958904109576,,,,,,,,,,,,,,,,,,,
USA,2016,Newark,US,57.15218579234969,,,,,,,,,,,,,,,,,,,
USA,2017,Newark,US,56.529589041095896,,,,,,,,,,,,,,,,,,,
USA,2018,Newark,US,55.77999999999998,,,,,,,,,,,,,,,,,,,
USA,2012,Norfolk,US,62.66912568306012,,,,,,,,,,,,,,,,,,,
USA,2013,Norfolk,US,60.350410958904064,,,,,,,,,,,,,,,,,,,
USA,2014,Norfolk,US,59.742191780821855,,,,,,,,,,,,,,,,,,,
USA,2015,Norfolk,US,61.638082191780846,,,,,,,,,,,,,,,,,,,
USA,2016,Norfolk,US,61.902459016393394,,,,,,,,,,,,,,,,,,,
USA,2017,Norfolk,US,62.94986301369858,,,,,,,,,,,,,,,,,,,
USA,2018,Norfolk,US,62.203287671232836,,,,,,,,,,,,,,,,,,,
USA,2012,North Platte,US,51.83278688524584,,,,,,,,,,,,,,,,,,,
USA,2013,North Platte,US,48.48082191780826,,,,,,,,,,,,,,,,,,,
USA,2014,North Platte,US,47.88876712328769,,,,,,,,,,,,,,,,,,,
USA,2015,North Platte,US,50.39835616438363,,,,,,,,,,,,,,,,,,,
USA,2016,North Platte,US,51.26338797814206,,,,,,,,,,,,,,,,,,,
USA,2017,North Platte,US,50.838904109589045,,,,,,,,,,,,,,,,,,,
USA,2018,North Platte,US,48.67698630136983,,,,,,,,,,,,,,,,,,,
USA,2012,Oklahoma City,US,63.672131147540995,,,,,,,,,,,,,,,,,,,
USA,2013,Oklahoma City,US,59.726575342465765,,,,,,,,,,,,,,,,,,,
USA,2014,Oklahoma City,US,60.44794520547944,,,,,,,,,,,,,,,,,,,
USA,2015,Oklahoma City,US,61.43342465753424,,,,,,,,,,,,,,,,,,,
USA,2016,Oklahoma City,US,62.580874316939905,,,,,,,,,,,,,,,,,,,
USA,2017,Oklahoma City,US,61.63452054794524,,,,,,,,,,,,,,,,,,,
USA,2018,Oklahoma City,US,59.50821917808218,,,,,,,,,,,,,,,,,,,
USA,2012,Omaha,US,55.75737704918031,,,,,,,,,,,,,,,,,,,
USA,2013,Omaha,US,50.48273972602739,,,,,,,,,,,,,,,,,,,
USA,2014,Omaha,US,50.53452054794512,,,,,,,,,,,,,,,,,,,
USA,2015,Omaha,US,53.492054794520534,,,,,,,,,,,,,,,,,,,
USA,2016,Omaha,US,54.81038251366118,,,,,,,,,,,,,,,,,,,
USA,2017,Omaha,US,54.106849315068516,,,,,,,,,,,,,,,,,,,
USA,2018,Omaha,US,51.50602739726032,,,,,,,,,,,,,,,,,,,
USA,2012,Orlando,US,72.22103825136611,,,,,,,,,,,,,,,,,,,
USA,2013,Orlando,US,72.68602739726022,,,,,,,,,,,,,,,,,,,
USA,2014,Orlando,US,72.01041095890407,,,,,,,,,,,,,,,,,,,
USA,2015,Orlando,US,74.23808219178089,,,,,,,,,,,,,,,,,,,
USA,2016,Orlando,US,72.97404371584697,,,,,,,,,,,,,,,,,,,
USA,2017,Orlando,US,72.84630136986301,,,,,,,,,,,,,,,,,,,
USA,2018,Orlando,US,72.61369863013694,,,,,,,,,,,,,,,,,,,
USA,2012,Paducah,US,61.0655737704918,,,,,,,,,,,,,,,,,,,
USA,2013,Paducah,US,56.99150684931512,,,,,,,,,,,,,,,,,,,
USA,2014,Paducah,US,57.070136986301335,,,,,,,,,,,,,,,,,,,
USA,2015,Paducah,US,58.82547945205478,,,,,,,,,,,,,,,,,,,
USA,2016,Paducah,US,60.08360655737704,,,,,,,,,,,,,,,,,,,
USA,2017,Paducah,US,60.45698630136984,,,,,,,,,,,,,,,,,,,
USA,2018,Paducah,US,58.844931506849306,,,,,,,,,,,,,,,,,,,
USA,2012,Peoria,US,55.319672131147534,,,,,,,,,,,,,,,,,,,
USA,2013,Peoria,US,51.217534246575326,,,,,,,,,,,,,,,,,,,
USA,2014,Peoria,US,50.517534246575316,,,,,,,,,,,,,,,,,,,
USA,2015,Peoria,US,54.54383561643839,,,,,,,,,,,,,,,,,,,
USA,2016,Peoria,US,54.824863387978155,,,,,,,,,,,,,,,,,,,
USA,2017,Peoria,US,54.211232876712366,,,,,,,,,,,,,,,,,,,
USA,2018,Peoria,US,52.49041095890409,,,,,,,,,,,,,,,,,,,
USA,2012,Philadelphia,US,58.665846994535514,,,,,,,,,,,,,,,,,,,
USA,2013,Philadelphia,US,56.22684931506847,,,,,,,,,,,,,,,,,,,
USA,2014,Philadelphia,US,55.24684931506851,,,,,,,,,,,,,,,,,,,
USA,2015,Philadelphia,US,57.73534246575342,,,,,,,,,,,,,,,,,,,
USA,2016,Philadelphia,US,58.239344262295106,,,,,,,,,,,,,,,,,,,
USA,2017,Philadelphia,US,57.87808219178087,,,,,,,,,,,,,,,,,,,
USA,2018,Philadelphia,US,56.334520547945154,,,,,,,,,,,,,,,,,,,
USA,2012,Phoenix,US,76.72383561643834,,,,,,,,,,,,,,,,,,,
USA,2013,Phoenix,US,76.11479452054799,,,,,,,,,,,,,,,,,,,
USA,2014,Phoenix,US,77.3805479452055,,,,,,,,,,,,,,,,,,,
USA,2015,Phoenix,US,76.74313186813188,,,,,,,,,,,,,,,,,,,
USA,2016,Phoenix,US,77.0551912568306,,,,,,,,,,,,,,,,,,,
USA,2017,Phoenix,US,77.56438356164388,,,,,,,,,,,,,,,,,,,
USA,2018,Phoenix,US,76.67315068493149,,,,,,,,,,,,,,,,,,,
USA,2012,Pittsburgh,US,54.30437158469947,,,,,,,,,,,,,,,,,,,
USA,2013,Pittsburgh,US,51.719452054794544,,,,,,,,,,,,,,,,,,,
USA,2014,Pittsburgh,US,50.192602739725984,,,,,,,,,,,,,,,,,,,
USA,2015,Pittsburgh,US,52.844931506849306,,,,,,,,,,,,,,,,,,,
USA,2016,Pittsburgh,US,54.17896174863394,,,,,,,,,,,,,,,,,,,
USA,2017,Pittsburgh,US,53.734246575342475,,,,,,,,,,,,,,,,,,,
USA,2018,Pittsburgh,US,52.169315068493155,,,,,,,,,,,,,,,,,,,
USA,2012,Pocatello,US,49.83551912568308,,,,,,,,,,,,,,,,,,,
USA,2013,Pocatello,US,46.87013698630137,,,,,,,,,,,,,,,,,,,
USA,2014,Pocatello,US,49.48904109589045,,,,,,,,,,,,,,,,,,,
USA,2015,Pocatello,US,50.120273972602774,,,,,,,,,,,,,,,,,,,
USA,2016,Pocatello,US,48.57677595628418,,,,,,,,,,,,,,,,,,,
USA,2017,Pocatello,US,47.8594520547945,,,,,,,,,,,,,,,,,,,
USA,2018,Pocatello,US,48.96575342465754,,,,,,,,,,,,,,,,,,,
USA,2012,Portland,US,51.69508196721307,,,,,,,,,,,,,,,,,,,
USA,2013,Portland,US,50.42369863013703,,,,,,,,,,,,,,,,,,,
USA,2014,Portland,US,51.12958904109585,,,,,,,,,,,,,,,,,,,
USA,2015,Portland,US,52.17808219178083,,,,,,,,,,,,,,,,,,,
USA,2016,Portland,US,52.35409836065574,,,,,,,,,,,,,,,,,,,
USA,2017,Portland,US,50.77657534246577,,,,,,,,,,,,,,,,,,,
USA,2018,Portland,US,51.891917808219176,,,,,,,,,,,,,,,,,,,
USA,2012,Pueblo,US,54.89535519125688,,,,,,,,,,,,,,,,,,,
USA,2013,Pueblo,US,52.113698630136994,,,,,,,,,,,,,,,,,,,
USA,2014,Pueblo,US,52.44958904109587,,,,,,,,,,,,,,,,,,,
USA,2015,Pueblo,US,54.55945205479449,,,,,,,,,,,,,,,,,,,
USA,2016,Pueblo,US,55.59234972677591,,,,,,,,,,,,,,,,,,,
USA,2017,Pueblo,US,54.432328767123316,,,,,,,,,,,,,,,,,,,
USA,2018,Pueblo,US,54.38219178082195,,,,,,,,,,,,,,,,,,,
USA,2012,Raleigh Durham,US,62.103005464480866,,,,,,,,,,,,,,,,,,,
USA,2013,Raleigh Durham,US,59.32109589041098,,,,,,,,,,,,,,,,,,,
USA,2014,Raleigh Durham,US,59.25123287671233,,,,,,,,,,,,,,,,,,,
USA,2015,Raleigh Durham,US,61.47808219178089,,,,,,,,,,,,,,,,,,,
USA,2016,Raleigh Durham,US,61.934153005464466,,,,,,,,,,,,,,,,,,,
USA,2017,Raleigh Durham,US,62.263561643835665,,,,,,,,,,,,,,,,,,,
USA,2018,Raleigh Durham,US,60.85534246575344,,,,,,,,,,,,,,,,,,,
USA,2012,Rapid City,US,50.43087431693992,,,,,,,,,,,,,,,,,,,
USA,2013,Rapid City,US,46.01019283746557,,,,,,,,,,,,,,,,,,,
USA,2014,Rapid City,US,45.43397260273971,,,,,,,,,,,,,,,,,,,
USA,2015,Rapid City,US,48.425753424657515,,,,,,,,,,,,,,,,,,,
USA,2016,Rapid City,US,48.981967213114785,,,,,,,,,,,,,,,,,,,
USA,2017,Rapid City,US,48.14191780821915,,,,,,,,,,,,,,,,,,,
USA,2018,Rapid City,US,44.76273972602742,,,,,,,,,,,,,,,,,,,
USA,2012,Reno,US,56.19508196721313,,,,,,,,,,,,,,,,,,,
USA,2013,Reno,US,53.99205479452059,,,,,,,,,,,,,,,,,,,
USA,2014,Reno,US,57.339452054794506,,,,,,,,,,,,,,,,,,,
USA,2015,Reno,US,56.63835616438357,,,,,,,,,,,,,,,,,,,
USA,2016,Reno,US,56.327322404371586,,,,,,,,,,,,,,,,,,,
USA,2017,Reno,US,55.847945205479434,,,,,,,,,,,,,,,,,,,
USA,2018,Reno,US,55.987397260273966,,,,,,,,,,,,,,,,,,,
USA,2012,Rhode Island,US,53.671857923497264,,,,,,,,,,,,,,,,,,,
USA,2013,Rhode Island,US,51.72328767123292,,,,,,,,,,,,,,,,,,,
USA,2014,Rhode Island,US,50.95671232876713,,,,,,,,,,,,,,,,,,,
USA,2015,Rhode Island,US,51.89232876712329,,,,,,,,,,,,,,,,,,,
USA,2016,Rhode Island,US,53.39180327868852,,,,,,,,,,,,,,,,,,,
USA,2017,Rhode Island,US,52.732328767123235,,,,,,,,,,,,,,,,,,,
USA,2018,Rhode Island,US,52.61753424657534,,,,,,,,,,,,,,,,,,,
USA,2012,Richmond,US,60.74945355191254,,,,,,,,,,,,,,,,,,,
USA,2013,Richmond,US,58.958082191780846,,,,,,,,,,,,,,,,,,,
USA,2014,Richmond,US,58.63561643835615,,,,,,,,,,,,,,,,,,,
USA,2015,Richmond,US,59.74438356164386,,,,,,,,,,,,,,,,,,,
USA,2016,Richmond,US,59.090710382513656,,,,,,,,,,,,,,,,,,,
USA,2017,Richmond,US,60.29150684931512,,,,,,,,,,,,,,,,,,,
USA,2018,Richmond,US,59.44630136986298,,,,,,,,,,,,,,,,,,,
USA,2012,Roanoke,US,59.258196721311464,,,,,,,,,,,,,,,,,,,
USA,2013,Roanoke,US,56.68000000000005,,,,,,,,,,,,,,,,,,,
USA,2014,Roanoke,US,55.661369863013654,,,,,,,,,,,,,,,,,,,
USA,2015,Roanoke,US,57.90712328767126,,,,,,,,,,,,,,,,,,,
USA,2016,Roanoke,US,58.52240437158469,,,,,,,,,,,,,,,,,,,
USA,2017,Roanoke,US,58.950958904109534,,,,,,,,,,,,,,,,,,,
USA,2018,Roanoke,US,57.88986301369864,,,,,,,,,,,,,,,,,,,
USA,2012,Rochester,US,51.725136612021814,,,,,,,,,,,,,,,,,,,
USA,2013,Rochester,US,49.09999999999998,,,,,,,,,,,,,,,,,,,
USA,2014,Rochester,US,47.84849315068495,,,,,,,,,,,,,,,,,,,
USA,2015,Rochester,US,49.38219178082194,,,,,,,,,,,,,,,,,,,
USA,2016,Rochester,US,51.41120218579233,,,,,,,,,,,,,,,,,,,
USA,2017,Rochester,US,50.461917808219205,,,,,,,,,,,,,,,,,,,
USA,2018,Rochester,US,50.31671232876711,,,,,,,,,,,,,,,,,,,
USA,2012,Rockford,US,53.14535519125686,,,,,,,,,,,,,,,,,,,
USA,2013,Rockford,US,48.13917808219182,,,,,,,,,,,,,,,,,,,
USA,2014,Rockford,US,46.37808219178084,,,,,,,,,,,,,,,,,,,
USA,2015,Rockford,US,50.1347945205479,,,,,,,,,,,,,,,,,,,
USA,2016,Rockford,US,51.92704918032787,,,,,,,,,,,,,,,,,,,
USA,2017,Rockford,US,51.269315068493185,,,,,,,,,,,,,,,,,,,
USA,2018,Rockford,US,48.8704109589041,,,,,,,,,,,,,,,,,,,
USA,2012,Sacramento,US,60.54180327868856,,,,,,,,,,,,,,,,,,,
USA,2013,Sacramento,US,60.52410958904115,,,,,,,,,,,,,,,,,,,
USA,2014,Sacramento,US,63.21452054794519,,,,,,,,,,,,,,,,,,,
USA,2015,Sacramento,US,62.644657534246605,,,,,,,,,,,,,,,,,,,
USA,2016,Sacramento,US,61.73224043715846,,,,,,,,,,,,,,,,,,,
USA,2017,Sacramento,US,61.797260273972555,,,,,,,,,,,,,,,,,,,
